tenant_id,1 - Baseline_mean,1 - Baseline_std,2 - CPU Noise_mean,2 - CPU Noise_std,2 - CPU Noise_vs_baseline_pct,3 - Memory Noise_mean,3 - Memory Noise_std,3 - Memory Noise_vs_baseline_pct,4 - Network Noise_mean,4 - Network Noise_std,4 - Network Noise_vs_baseline_pct,5 - Disk Noise_mean,5 - Disk Noise_std,5 - Disk Noise_vs_baseline_pct,6 - Combined Noise_mean,6 - Combined Noise_std,6 - Combined Noise_vs_baseline_pct,7 - Recovery_mean,7 - Recovery_std,7 - Recovery_vs_baseline_pct,metric
tenant-mem,27614911.22891566,2919369.6172394115,28321411.83233533,1404344.041863861,2.558402587511815,27938472.622754492,1372059.7075442472,1.171690870764155,28543775.219512194,1769267.7220827276,3.3636319990191255,28798551.414634146,1499691.5202422715,4.286235707609629,28494398.43902439,1445956.863268296,3.184827221851843,28617370.21686747,1317125.1057805524,3.6301365578974947,memory_usage
tenant-cpu,2723469.879518072,1548497.0101043133,2201857.5329341316,15835.331061544879,-19.15249184530147,2199478.4191616764,13692.146970676973,-19.23984782417046,2202698.926829268,10201.96028893195,-19.12159765765268,2205845.8536585364,33634.146599845895,-19.00604922244013,2204197.463414634,28847.45257392389,-19.06657459326575,2830212.626506024,274628.27278617956,3.9193657984145003,memory_usage
tenant-ntk,1492132.3456790124,346070.6166502721,1469507.4491017964,54929.59338796321,-1.5162794803513397,1463596.4550898203,33618.328238129056,-1.9124235642922445,1483001.756097561,139736.72478515617,-0.6119155320164578,1477057.5609756098,76430.78200112181,-1.0102846940525634,1467516.8780487804,55647.01305857184,-1.6496839373206154,1492794.6024096385,57167.40010518599,0.04438324338614459,memory_usage
tenant-dsk,60336810.666666664,4596612.640837304,61239418.63473054,716073.5506951511,1.4959490866203935,61314716.359281436,565354.9574729522,1.6207447523490328,61357955.12195122,422327.8726479256,1.6924070795288058,61244515.90243903,514184.7289720057,1.5043971097296158,61309377.56097561,676229.9954496387,1.611896425354557,62610518.361445785,806354.3519275798,3.7683590989592037,memory_usage
tenant-mem,0.01211848865726624,0.0017037064755264539,0.012488391160644081,0.0008232170149489836,3.0523814795671558,0.012622529511376409,0.0007882885040753228,4.15927157556851,0.012138758696226685,0.0008818599243637287,0.1672654035805974,0.012286237287512032,0.0008723695311783383,1.3842372179406206,0.012219235561503066,0.0008965525425072953,0.8313487521929458,0.012443753988282753,0.000863917466602749,2.684042046955119,cpu_usage
tenant-cpu,0.16567910905968375,0.47527974797633615,0.0009964361262022993,0.00015702391729881167,-99.39857467132846,0.0010383278689496832,0.00014083244105122286,-99.37328980410219,0.001066904758290277,0.00016787159331517495,-99.35604146814555,0.0010658102780993276,0.00017523672318232154,-99.35670207055774,0.0010646665577691164,0.00018121298139479167,-99.35739239315586,0.001015163988695753,0.00015346516258872667,-99.38727097552773,cpu_usage
tenant-ntk,0.0006249873460513857,7.507752119954476e-05,0.0006410925828579443,5.339978013102466e-05,2.576890061584456,0.0006279248540146221,4.966717902171174e-05,0.47001079010564467,0.0006346202739147164,4.5113826610177015e-05,1.5412996637757104,0.0006317170747138097,5.0769707657465505e-05,1.0767783867852474,0.0006330853587987019,5.4297502763110385e-05,1.295708272892043,0.0006276253802809054,4.997017282236573e-05,0.4220940225728719,cpu_usage
tenant-dsk,0.02324477163647007,0.0031958085682026525,0.024077274388761748,0.0017061022831700303,3.5814623835044155,0.02418364242846852,0.0016439546117084757,4.0390622316349285,0.024534095820487014,0.001827387372243614,5.546727686470578,0.02462519893183741,0.0016490148899999915,5.938657161086106,0.024765328200700938,0.0017706540272557684,6.541499258461977,0.02437110981466919,0.0017930045200897492,4.845554930864306,cpu_usage
tenant-mem,3604.745965156732,625.5258488599701,3684.373292638617,361.47687570582116,2.208958086133064,3733.0194986216,324.49220818014095,3.5584625020667997,3643.062824237372,374.83123482735795,1.062955876808199,3732.683298989253,444.4013489759108,3.549135918845773,3663.4034174177436,390.9371847751332,1.627228460146465,3676.799977340862,401.4882809305314,1.9988651871893317,network_total_bandwidth
tenant-cpu,37.03409539962391,4.080962493954377,35.716854104321506,4.123244642433169,-3.556833996047273,35.94398131075954,3.9979866398652386,-2.943541828418573,36.818455926810614,4.12902336253071,-0.5822728231549666,36.05555187349585,3.988776248245913,-2.6422773813397757,36.1637092699079,3.8140362974496425,-2.3502292153323374,35.815324271377506,3.715060781945846,-3.2909434268476265,network_total_bandwidth
tenant-ntk,570.4667033126942,80.74369675690338,581.353454342353,63.29405630013496,1.9083937706512035,588.1785837200674,51.74135062700595,3.1048052944230564,572.6326554497151,66.83791494457117,0.37968072885643167,575.792861059874,60.62204185605338,0.9336491886819722,578.3591934670269,54.443422012933254,1.3835146045336333,577.6429496314221,57.858115244356426,1.2579605921003758,network_total_bandwidth
tenant-dsk,3206.1462547421,509.65229144642996,3291.4455795577514,319.0954457790676,2.6604938776416702,3339.631019323455,300.2732570444702,4.163402227328901,3301.113114183614,319.4014772220599,2.9620251821342105,3286.0516661948245,328.34382611108526,2.4922572179774716,3264.495357745834,298.0282844764977,1.819913951755376,3297.870777924064,328.67493980307927,2.8608964125169667,network_total_bandwidth
tenant-mem,3425.54545988391,11263.473401773834,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,3307.560971442095,11492.570109049944,-3.4442540559894876,0.0,0.0,-100.0,0.0,0.0,-100.0,disk_throughput_total
tenant-cpu,65.28746061771119,296.8101673123578,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,789.9552356866311,3654.3159049775136,1109.9647133041226,disk_throughput_total
tenant-ntk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.53423316041464,479.0117472653764,inf,disk_throughput_total
tenant-dsk,5260.708843944332,10401.543012949833,2258.5880648756083,185.86766112324253,-57.0668491286018,2320.9463867513186,173.5874490064889,-55.88148944180804,2304.506963166742,185.6670732406174,-56.19398389972696,2308.5076010928265,177.5696758087051,-56.11793639273197,2306.4048220059913,173.7528329303369,-56.15790779486072,3041.5972430243264,3314.0140068962064,-42.182748879449065,disk_throughput_total
